,Threshold,Input Compound Name,Matched Compound Name,Matched COMPOUND_ID,Matched Score,In Debug CSV
652,0.0,1-(1-enyl-stearoyl)-2-oleoyl-GPC (P-18:0/18:1),1-(1-enyl-stearoyl)-2-oleoyl-GPC (P-18:0/18:1),86241,1.0,No
653,0.0,1-(1-enyl-stearoyl)-2-arachidonoyl-GPC (P-18:0/20:4),1-(1-enyl-stearoyl)-2-arachidonoyl-GPC,84828,0.88319314,No
654,0.0,1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1),1-(1-enyl-stearoyl)-2-oleoyl-GPC (P-18:0/18:1),86241,0.9354621,No
655,0.0,"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)",sphingomyelin (d18:0/18:1(9Z)),134074,0.90563506,No
656,0.0,1-palmitoyl-2-stearoyl-GPC (16:0/18:0),1-palmitoyl-2-stearoyl-GPC (16:0/18:0),73000,1.0,No
657,0.0,2-hydroxybutyrate/2-hydroxyisobutyrate,2-Hydroxybutyrate,50613,0.823977,No
658,0.0,2-methylcitrate/homocitrate,2-methylcitrate,15598,0.84492403,No
659,0.0,oleate/vaccenate (18:1),Oleate,16196,0.64607775,Yes
660,0.0,isoleucylleucine/leucylisoleucine,Isoleucyl-Leucine,74072,0.8868427,No
661,0.0,1-palmitoleoylglycerol (16:1)*,1-palmitoleoylglycerol,133596,0.82075685,No
662,0.0,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,palmitoyl dihydrosphingomyelin (d18:0/16:0),78647,0.9938028,No
663,0.0,tricosanoyl sphingomyelin (d18:1/23:0)*,sphingomyelin(d18:1/23:3),131460,0.8298237,No
664,0.0,"sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*",Sphingomyelin (d18:1/16:0),78646,0.8824646,No
665,0.0,"sphingomyelin (d18:2/24:1, d18:1/24:2)*",sphingomyelin(d18:1/18:3),131458,0.91743517,No
666,0.0,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*,1-stearoyl-2-linoleoyl-GPC (18:0/18:2),84822,0.90014446,No
667,0.0,1-stearoyl-2-arachidonoyl-GPE (18:0/20:4),1-stearoyl-2-arachidonoyl-GPE (18:0/20:4),78268,1.0,No
668,0.0,1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,1-stearoyl-2-linoleoyl-GPC (18:0/18:2),84822,0.97837263,No
669,0.0,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1),74000,0.9824425,No
670,0.0,1-palmitoyl-2-eicosapentaenoyl-GPC (16:0/20:5)*,1-palmitoyl-2-eicosapentaenoyl-GPC (16:0/20:5),86137,0.98013365,No
671,0.0,1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4),73003,0.9142767,No
672,0.0,1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*,1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6),78261,0.98202974,No
673,0.0,1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*,1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6),78266,0.98153883,No
674,0.0,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4),72834,0.9764856,No
675,0.0,1-stearoyl-2-linoleoyl-GPI (18:0/18:2),1-stearoyl-2-linoleoyl-GPC (18:0/18:2),84822,0.9067842,No
676,0.0,gamma-tocopherol/beta-tocopherol,gamma-tocopherol,18185,0.8491645,No
677,0.0,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE,78342,0.87306166,No
678,0.0,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPE (P-16:0/22:6)*,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPE (P-16:0/22:6),133646,0.9889203,No
679,0.0,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4),133647,0.98631454,No
680,0.0,1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPE (P-18:0/22:6)*,1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPC (P-18:0/22:6),133664,0.9198028,No
681,0.0,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*,1-(1-enyl-palmitoyl)-GPE (P-16:0),133139,0.9044023,No
682,0.0,1-(1-enyl-palmitoyl)-2-dihomo-linolenoyl-GPC (P-16:0/20:3)*,1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2),84557,0.9268545,No
683,0.0,1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1),84562,0.91395223,No
684,0.0,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPC (P-16:0/22:6)*,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPC (P-16:0/22:6),133636,0.9888438,No
685,0.0,1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*,1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2),84557,0.9854541,No
686,0.0,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4),77292,0.9864384,No
687,0.0,1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPC (P-18:0/22:6)*,1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPC (P-18:0/22:6),133664,0.9886354,No
688,0.0,1-stearyl-2-arachidonoyl-GPC (O-18:0/20:4)*,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),74965,0.85209703,No
689,0.0,1-palmityl-2-oleoyl-GPC (O-16:0/18:1)*,1-palmityl-2-oleoyl-GPC (O-16:0/18:1),34112,0.9779654,No
690,0.0,1-palmityl-2-arachidonoyl-GPC (O-16:0/20:4)*,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4),73003,0.89353496,No
691,0.0,"sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*",sphingomyelin (d16:1/16:0),133171,0.8877251,No
692,0.0,behenoyl dihydrosphingomyelin (d18:0/22:0)*,behenoyl sphingomyelin (d18:1/22:0),74532,0.7827589,No
693,0.0,"sphingomyelin (d18:0/18:0, d19:0/17:0)*",sphingomyelin (d18:0/18:1(9Z)),134074,0.9153886,No
694,0.0,N-palmitoyl-sphinganine (d18:0/16:0),N-palmitoyl-C20-sphinganine,67017,0.8940037,No
695,0.0,lactosyl-N-palmitoyl-sphingosine (d18:1/16:0),lactosyl-N-palmitoylsphingosine,84757,0.82559156,No
696,0.0,1-pentadecanoyl-2-linoleoyl-GPC (15:0/18:2)*,1-pentadecanoyl-2-linoleoyl-GPC (15:0/18:2),133617,0.97951126,No
697,0.0,1-margaroyl-2-oleoyl-GPC (17:0/18:1)*,1-margaroyl-2-linoleoyl-GPC (17:0/18:2),84566,0.8258705,No
698,0.0,1-margaroyl-2-linoleoyl-GPC (17:0/18:2)*,1-margaroyl-2-linoleoyl-GPC (17:0/18:2),84566,0.94120014,No
699,0.0,myristoyl dihydrosphingomyelin (d18:0/14:0)*,Sphingomyelin (d18:0/24:0),84495,0.7211291,No
700,0.0,phenylacetylglutamate,Phenylalanylglutamate,74712,0.92584354,No
701,0.0,1-stearoyl-2-dihomo-linolenoyl-GPC (18:0/20:3n3 or 6)*,1-dihomo-linolenoyl-GPC(20:3n6),86256,0.83737123,No
702,0.0,palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*,1-Palmitoyl-2-linoleoyl-3-linoleoyl-glycerol,89842,0.85687757,No
703,0.0,palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*,1-Palmitoyl-2-linoleoyl-3-linoleoyl-glycerol,89842,0.86722946,No
704,0.0,1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*,1-palmitoyl-2-oleoyl-GPI (16:0/18:1),72837,0.97835314,No
705,0.0,1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*,1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6),78266,0.8972921,No
706,0.0,1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*,1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2),133649,0.98578113,No
707,0.0,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,1-oleoyl-2-linoleoyl-GPE (18:1/18:2),74977,0.96906817,No
708,0.0,1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*,1-pentadecanoyl-2-oleoyl-GPC (15:0/18:1),133623,0.8379322,No
709,0.0,1-pentadecanoyl-2-docosahexaenoyl-GPC (15:0/22:6)*,1-pentadecanoyl-2-oleoyl-GPC (15:0/18:1),133623,0.836858,No
710,0.0,1-margaroyl-2-arachidonoyl-GPC (17:0/20:4)*,1-margaroyl-2-linoleoyl-GPC (17:0/18:2),84566,0.81231207,No
711,0.0,1-margaroyl-2-docosahexaenoyl-GPC (17:0/22:6)*,1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6),84814,0.79431516,No
712,0.0,1-arachidoyl-2-arachidonoyl-GPC (20:0/20:4)*,1-arachidoyl-GPC (20:0),74968,0.8628102,No
713,0.0,1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*,1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6),84814,0.98103654,No
714,0.0,1-linoleoyl-2-docosahexaenoyl-GPC (18:2/22:6)*,1-stearoyl-2-linoleoyl-GPC (18:0/18:2),84822,0.8368385,No
715,0.0,1-palmityl-2-linoleoyl-GPC (O-16:0/18:2)*,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),73002,0.8813222,No
716,0.0,1-(1-enyl-stearoyl)-2-linoleoyl-GPC (P-18:0/18:2)*,1-(1-enyl-stearoyl)-2-linoleoyl-GPC (P-18:0/18:2),84555,0.98428,No
717,0.0,1-myristoyl-2-linoleoyl-GPC (14:0/18:2)*,1-margaroyl-2-linoleoyl-GPC (17:0/18:2),84566,0.73987776,No
718,0.0,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*,1-myristoyl-2-palmitoyl-GPC (14:0/16:0),75062,0.74998903,No
719,0.0,1-myristoyl-2-docosahexaenoyl-GPC (14:0/22:6)*,1-myristoyl-2-palmitoyl-GPC (14:0/16:0),75062,0.82292604,No
720,0.0,1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n3)*,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),84829,0.91517746,No
721,0.0,1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n6)*,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),84829,0.92949814,No
722,0.0,1-palmitoyl-2-adrenoyl-GPC (16:0/22:4)*,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1),74000,0.8057594,No
723,0.0,1-stearoyl-2-adrenoyl-GPC (18:0/22:4)*,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),74965,0.7761235,No
724,0.0,1-stearyl-GPC (O-18:0)*,1-stearyl-GPC (O-18:0),75216,0.9404775,No
725,0.0,1-oleoyl-2-dihomo-linolenoyl-GPC (18:1/20:3)*,1-oleoyl-2-dihomolinolenoyl-GPC (18:1/20:3),89618,0.89962393,No
726,0.0,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1),84562,0.98497283,No
727,0.0,1-(1-enyl-palmitoyl)-2-myristoyl-GPC (P-16:0/14:0)*,1-(1-enyl-palmitoyl)-2-myristoyl-GPC (P-16:0/14:0),133669,0.981844,No
728,0.0,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0),133672,0.9792195,No
729,0.0,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Phosphatidylcholine(22:5n3/16:0),88433,0.94521624,No
730,0.0,"phosphatidylcholine (18:0/20:5, 16:0/22:5n6)*",Phosphatidylcholine(18:1n9/20:4n6),89465,0.95352256,No
731,0.0,1-stearoyl-2-oleoyl-GPI (18:0/18:1)*,1-stearoyl-2-oleoyl-GPE (18:0/18:1),75038,0.8709251,No
732,0.0,1-stearoyl-2-dihomo-linolenoyl-GPI (18:0/20:3n3 or 6)*,1-(1-enyl-stearoyl)-2-linoleoyl-GPC (P-18:0/18:2),84555,0.7651738,No
733,0.0,1-palmitoyl-2-eicosapentaenoyl-GPE (16:0/20:5)*,1-palmitoyl-2-eicosapentaenoyl-GPC (16:0/20:5),86137,0.8999345,No
734,0.0,1-stearoyl-2-dihomo-linolenoyl-GPE (18:0/20:3n3 or 6)*,1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2),133675,0.8070653,No
735,0.0,"1,2-dilinoleoyl-GPE (18:2/18:2)*",1-oleoyl-2-linoleoyl-GPE (18:1/18:2),74977,0.7144446,No
736,0.0,1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*,1-oleoyl-2-linoleoyl-GPE (18:1/18:2),74977,0.8448857,No
737,0.0,1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*,1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2),133675,0.9838832,No
738,0.0,1-linoleoyl-GPG (18:2)*,1-linoleoyl-GPC (18:2),28733,0.7802665,No
739,0.0,thioproline,Thiaproline,64564,0.8983994,No
740,0.0,palmitoylcholine,palmitoylcholine,133677,1.0,No
741,0.0,glycocholate glucuronide (1),glycocholate glucuronide,133682,0.92372113,No
742,0.0,glycochenodeoxycholate glucuronide (1),glycochenodeoxycholate glucuronide,133684,0.93426913,No
743,0.0,(S)-3-hydroxybutyrylcarnitine,3-hydroxybutyrylcarnitine,84842,0.85982364,No
744,0.0,glycosyl-N-palmitoyl-sphingosine (d18:1/16:0),N-palmitoyl-sphingosine,72959,0.86812574,No
745,0.0,methylsuccinoylcarnitine,methylglutarylcarnitine,86486,0.734629,No
746,0.0,oleoylcholine,oleoyllysophosphatidylcholine,76083,0.7762282,No
747,0.0,arachidonoylcholine,2-arachidonoyllysophosphatidylcholine,76079,0.75262284,No
748,0.0,docosahexaenoylcholine,oxo-docosahexaenoate,133526,0.7380532,No
749,0.0,dihomo-linolenoyl-choline,dihomo-gamma-linolenoyl-R,76182,0.72518086,No
750,0.0,1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*,1-linolenoyl-GPC (18:3),133456,0.89013565,No
751,0.0,1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),73002,0.9640657,No
752,0.0,"phosphatidylcholine (14:0/14:0, 16:0/12:0)",phosphatidylcholine(14:0_16:0),167242,0.94402385,No
753,0.0,"phosphatidylcholine (15:0/18:1, 17:0/16:1, 16:0/17:1)*",phosphatidylcholine(15:0_16:0),167245,0.9069632,No
754,0.0,1-oleoyl-2-dihomo-linoleoyl-GPC (18:1/20:2)*,1-oleoyl-2-linoleoyl-GPC (18:1/18:2),74670,0.9304248,No
755,0.0,"phosphatidylcholine (18:0/20:2, 20:0/18:2)*",Phosphatidylcholine(18:0/20:4),74965,0.934167,No
756,0.0,1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPE (P-18:1/22:6)*,1-(1-enyl-stearoyl)-2-oleoyl-GPC (P-18:0/18:1),86241,0.83577526,No
757,0.0,1-(1-enyl-stearoyl)-2-dihomo-linolenoyl-GPE (P-18:0/20:3)*,1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2),133675,0.9261184,No
758,0.0,hexadecadienoate (16:2n6),hexadecadienoate,78096,0.7654986,No
759,0.0,palmitoleoylcarnitine (C16:1)*,L-Palmitoylcarnitine,17490,0.74711955,Yes
760,0.0,pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC),O-methylmalonylcarnitine(1-),133076,0.70063007,No
761,0.0,4-hydroxyphenylacetylglutamine,4-Hydroxyphenylacetylglutamate,28036,0.9154549,No
762,0.0,"2,3-dihydroxy-2-methylbutyrate",2-Hydroxy-3-methylbutyrate,64669,0.92697734,No
763,0.0,2'-O-methylcytidine,2'-O-methylcytidine,19228,1.0,No
764,0.0,2'-O-methyluridine,2'-O-methyluridine,19227,1.0,No
765,0.0,gamma-glutamyl-alpha-lysine,gamma-glutamyl-epsilon-lysine,88494,0.8952041,No
766,0.0,palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*,1-Palmitoleoyl-2-oleoyl-sn-glycerol,88500,0.8573504,No
767,0.0,oleoyl-oleoyl-glycerol (18:1/18:1)  [1]*,1-Oleoyl-2-oleoyl-3-eicosenoyl-glycerol,131977,0.7885436,No
768,0.0,oleoyl-oleoyl-glycerol (18:1/18:1) [2]*,1-Oleoyl-2-oleoyl-3-eicosenoyl-glycerol,131977,0.799053,No
769,0.0,linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*,1-Linoleoyl-3-arachidonoyl-sn-glycerol,156117,0.8620598,No
770,0.0,palmitoyl-arachidonoyl-glycerol (16:0/20:4) [2]*,1-Palmitoyl-2-palmitoleoyl-3-arachidonoyl-glycerol,89777,0.87376964,No
771,0.0,linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*,1-Linoleoyl-2-g-linolenoyl-sn-glycerol,89210,0.8503683,No
772,0.0,palmitoleoyl-linoleoyl-glycerol (16:1/18:2) [1]*,1-Linoleoyl-2-palmitoleoyl-sn-glycerol,89208,0.8538869,No
773,0.0,oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*,1-Oleoyl-2-oleoyl-3-arachidonoyl-glycerol,90042,0.8698252,No
774,0.0,oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*,1-Oleoyl-2-oleoyl-3-arachidonoyl-glycerol,90042,0.8768763,No
775,0.0,"diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*",Diacylglycerol(16:1n7/18:1n9),88500,0.9009539,No
776,0.0,linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*,1-Linoleoyl-2-g-linolenoyl-sn-glycerol,89210,0.8231015,No
777,0.0,stearoyl-arachidonoyl-glycerol (18:0/20:4) [1]*,1-Stearoyl-2-arachidonyl-sn-glycerol,88518,0.8547086,No
778,0.0,stearoyl-arachidonoyl-glycerol (18:0/20:4) [2]*,1-Stearoyl-2-arachidonyl-sn-glycerol,88518,0.86346495,No
779,0.0,perfluorooctanesulfonate (PFOS),perfluoromethanesulfonic acid,48511,0.7859875,No
780,0.0,1-palmityl-GPE (O-16:0)*,1-palmitoyl-GPE (16:0),73004,0.7556105,No
781,0.0,1-palmityl-2-stearoyl-GPC (O-16:0/18:0)*,1-palmitoyl-2-stearoyl-GPC (16:0/18:0),73000,0.9008626,No
782,0.0,1-palmityl-2-palmitoyl-GPC (O-16:0/16:0)*,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1),74000,0.9193497,No
783,0.0,1-stearyl-2-docosapentaenoyl-GPC (O-18:0/22:5n3)*,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),84829,0.84281206,No
784,0.0,1-stearoyl-2-docosapentaenoyl-GPE (18:0/22:5n3)*,1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6),78266,0.9139356,No
785,0.0,1-stearoyl-2-docosapentaenoyl-GPE (18:0/22:5n6)*,1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6),78266,0.9280231,No
786,0.0,1-stearoyl-2-adrenoyl-GPE (18:0/22:4)*,1-stearoyl-2-arachidonoyl-GPE (18:0/20:4),78268,0.7751115,No
787,0.0,1-(1-enyl-stearoyl)-2-docosapentaenoyl-GPE (P-18:0/22:5n3)*,1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPC (P-18:0/22:6),133664,0.90094113,No
788,0.0,1-palmitoleoyl-2-eicosapentaenoyl-GPC (16:1/20:5)*,1-palmitoyl-2-eicosapentaenoyl-GPC (16:0/20:5),86137,0.947059,No
789,0.0,palmitoyl-docosahexaenoyl-glycerol (16:0/22:6) [1]*,1-palmitoyl-2-docosahexaenoyl-sn-glycerol,82949,0.86152476,No
790,0.0,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,beta-lactosyl-N-(2-hydroxydocosanoyl)sphingosine,62723,0.77256,No
791,0.0,N-behenoyl-sphingadienine (d18:2/22:0)*,"N-behenoyl-(4E,14Z)-sphinga-4,14-dienine",134550,0.77736604,No
792,0.0,glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*,beta-D-glucosyl-N-(behenoyl)sphingosine,62107,0.80751157,No
793,0.0,N-palmitoylserine,N-palmitoyltaurine,132477,0.8120276,No
794,0.0,palmitoleoyl-arachidonoyl-glycerol (16:1/20:4) [2]*,1-Palmitoleoyl-2-arachidonoyl-sn-glycerol,88489,0.8677722,No
795,0.0,"phosphatidylethanolamine (P-18:1/20:4, P-16:0/22:5n3)*",phosphatidylethanolamine(P-18:1/20:3),167291,0.91573274,No
796,0.0,1-palmitoyl-2-(hydroxylinoleoyl)-GPC (16:0/18:2(OH))*,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1),74000,0.84302914,No
797,0.0,"ceramide (d16:1/24:1, d18:1/22:1)*",Ceramide (d18:1/16:0),72959,0.9190613,No
798,0.0,"ceramide (d18:1/14:0, d16:1/16:0)*",Ceramide (d18:1/16:0),72959,0.9152045,No
799,0.0,"ceramide (d18:1/17:0, d17:1/18:0)*",Ceramide (d18:1/16:0),72959,0.9186345,No
800,0.0,"ceramide (d18:2/24:1, d18:1/24:2)*",Ceramide (d18:1/16:0),72959,0.9101391,No
801,0.0,"glycosyl ceramide (d18:2/24:1, d18:1/24:2)*",Glucosyl(beta) Ceramide (d18:1/24:1(15Z)),76302,0.8444004,No
802,0.0,"ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*",Ceramide (d18:1/16:0),72959,0.88733256,No
803,0.0,stearoylcholine*,stearoyl,26753,0.7131866,Yes
804,0.0,linoleoylcholine*,linolenoyl,32388,0.64054,No
805,0.0,"sphingomyelin (d18:0/20:0, d16:0/22:0)*",sphingomyelin (d18:0/18:1(11Z)),134073,0.89942163,No
806,0.0,"sphingomyelin (d18:1/19:0, d19:1/18:0)*",sphingomyelin (d18:1/22:0),74532,0.9267984,No
807,0.0,sphingomyelin (d18:2/18:1)*,sphingomyelin (d18:1/18:1),85593,0.95458287,No
808,0.0,sphingomyelin (d18:2/24:2)*,sphingomyelin (d18:1/24:0),83360,0.935903,No
809,0.0,"sphingomyelin (d18:2/21:0, d16:2/23:0)*",Sphingomyelin (d18:1/16:0),78646,0.92112166,No
810,0.0,sphingomyelin (d18:2/23:1)*,sphingomyelin(d18:1/23:3),131460,0.9439913,No
811,0.0,"sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*",Sphingomyelin (d18:1/16:0),78646,0.86334777,No
812,0.0,"sphingomyelin (d17:2/16:0, d18:2/15:0)*",Sphingomyelin (d18:1/16:0),78646,0.8973988,No
813,0.0,linolenoylcarnitine (C18:3)*,linoleylcarnitine,73072,0.8284719,No
814,0.0,behenoylcarnitine (C22)*,behenoylcarnitine,73105,0.7309284,No
815,0.0,arachidoylcarnitine (C20)*,(R)-arachidoylcarnitine,84645,0.85862887,No
816,0.0,lignoceroylcarnitine (C24)*,hexadecenoylcarnitines,86032,0.7082212,No
817,0.0,cerotoylcarnitine (C26)*,(R)-eicosanoylcarnitine,84645,0.70874363,No
818,0.0,ximenoylcarnitine (C26:1)*,O-octadecenoylcarnitines,86475,0.69532776,No
819,0.0,arachidonoylcarnitine (C20:4),(R)-arachidoylcarnitine,84645,0.7343152,No
820,0.0,eicosenoylcarnitine (C20:1)*,(R)-eicosanoylcarnitine,84645,0.7552448,No
821,0.0,dihomo-linoleoylcarnitine (C20:2)*,1-dihomo-linoleoyl-GPC (20:2),83055,0.67255664,No
822,0.0,dihomo-linolenoylcarnitine (C20:3n3 or 6)*,Hexadecanoyl-L-carnitine,17490,0.6990388,Yes
823,0.0,docosahexaenoylcarnitine (C22:6)*,"all-cis-7,10,13,16-docosatetraenoylcarnitine",73122,0.76873857,No
824,0.0,nervonoylcarnitine (C24:1)*,(5E)-tetradecenoylcarnitine,131957,0.71104074,No
825,0.0,adrenoylcarnitine (C22:4)*,3-hydroxyicosanoylcarnitine,73103,0.65127504,No
826,0.0,docosapentaenoylcarnitine (C22:5n3)*,"all-cis-7,10,13,16-docosatetraenoylcarnitine",73122,0.7638426,No
827,0.0,1-lignoceroyl-2-arachidonoyl-GPC (24:0/20:4)*,1-linoleoyl-2-arachidonoyl-GPC,84563,0.7896995,No
828,0.0,"N,N,N-trimethyl-5-aminovalerate",2-Oxo-4-hydroxy-5-aminovalerate,1241,0.80203384,No
829,0.0,ethyl alpha-glucopyranoside,methyl alpha-D-glucopyranoside,320061,0.7825321,No
830,0.0,carotene diol (1),"beta,beta-carotene-3,3'-diol",27547,0.7028807,No
831,0.0,carotene diol (2),"beta,beta-carotene-3,3'-diol",27547,0.707498,No
832,0.0,carotene diol (3),"beta,beta-carotene-3,3'-diol",27547,0.74902517,No
833,0.0,cortolone glucuronide (1),20beta-Cortolone-3-glucuronide,88773,0.7749403,No
834,0.0,(N(1) + N(8))-acetylspermidine,N(8)-acetylspermidine,58535,0.8577777,No
835,0.0,5-dodecenoylcarnitine (C12:1),cis-5-dodecenoylcarnitine,73053,0.7892714,No
836,0.0,2-butenoylglycine,N-butanoylglycine,89963,0.79374766,No
837,0.0,hydroxy-CMPF*,hydroxy,43176,0.6169853,No
838,0.0,trans-2-hexenoylglycine,"trans-2,4-hexadienal",82334,0.7014835,No
839,0.0,dodecenedioate (C12:1-DC)*,"1,12-diascorbyl dodecanedioate",59753,0.6691735,No
840,0.0,hexadecenedioate (C16:1-DC)*,1-n-Hexadecene,77507,0.68591887,No
841,0.0,octadecenedioate (C18:1-DC),1-octadecene,30824,0.72147465,No
842,0.0,octadecadienedioate (C18:2-DC)*,"1,18-octadecanedioate",133087,0.7481872,No
843,0.0,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**,3-Carboxy-4-methyl-5-propyl-2-furanpropionic acid,41254,0.80109125,No
844,0.0,glucuronide of C10H18O2 (7)*,3-hydroxycotinine glucuronide(1-),133205,0.6827384,No
845,0.0,3-hydroxystachydrine*,3-Hydroxystachydrine,1556,0.9394648,No
846,0.0,N-acetyl-2-aminooctanoate*,2-aminooctanoate,142420,0.82825875,No
847,0.0,hydroxyasparagine**,"(2S,3S)-3-hydroxyasparagine",58850,0.6814737,No
848,0.0,perfluorooctanoate (PFOA),perfluorooctane,38826,0.80249393,No
849,0.0,glyco-beta-muricholate**,beta-muricholate,134119,0.79163814,No
850,0.0,3-formylindole,3-Formylindole,28238,1.0,No
851,0.0,pyroglutamylalanine*,glutaminylphenylalanine,141430,0.6991323,No
852,0.0,pyroglutamylleucine*,Pyro-L-glutaminyl-L-glutamine,88956,0.6504765,No
853,0.0,gamma-glutamylcitrulline*,gamma-Glutamylvaline,68848,0.7288961,No
854,0.0,glycine conjugate of C10H12O2*,hyocholic acid-glycine conjugate,133176,0.6810697,No
855,0.0,glycine conjugate of C10H14O2 (1)*,hyocholic acid-glycine conjugate,133176,0.6618328,No
